"UHAWAII_ID"	"PSMSL_ID"	"Site"	"Basin"	"Lat"	"Lon"	"Region"	"GPD_Record_Start"	"GPD_Record_End"	"Annual_Trend"	"Trend_Start"	"Trend_End"	"Lambda"	"Q99"	"Shape50"	"Shape5"	"Shape95"	"Scale50"	"Scale5"	"Scale95"	"Vshape"	"Vscale"	"Vscaleshape"
"276a"	"27600000"	"St. John's-A"	"atlantic"	47.57	-52.7	"Canada"	1952	1989	2.1798445456982	1952	1989	2.42096541786744	0.515967982606723	-0.0740822744612506	-0.279273741918389	0.131109192995888	0.107114884882121	0.0761470298350456	0.138082739929196	0.0109602992723494	0.000249646837563488	-0.00125357377423362
"765a"	"76500000"	"Grand Isle,LA"	"atlantic"	29.38	-90.02	"USA"	1980	2016	7.55168326220959	1980	2016	2.02691453940067	0.342284532341263	0.53231671071432	0.190129672731309	0.874503748697331	0.0860622059605706	0.0523206358025394	0.119803776118602	0.0304811204360195	0.000296370105699486	-0.00168674041381717
"240a"	"24000000"	"Fernandina Beach"	"atlantic"	30.72	-81.47	"USA"	1981	2016	2.30404883109166	1981	2016	2.11111111111111	0.499722985110697	0.112550501479166	-0.10228032733095	0.327381330289282	0.0683755174149391	0.0471957426814971	0.0895552921483811	0.0120142599885795	0.000116774089921988	-0.000708400079729975
"700a"	"70000000"	"Faraday"	"atlantic"	-65.25	-64.27	"United Kingdom"	1978	2013	3.05338972162742	1978	2013	2.05555555555556	0.530315260803989	0.146758610175978	-0.225676470421984	0.51919369077394	0.0718763327804399	0.0406030519968108	0.103149613564069	0.0361081286392514	0.000254595490052651	-0.00243057721895285
"805a"	"80500000"	"Vardo"	"atlantic"	70.33	31.1	"Norway"	1979	2014	-1.3482916465245	1979	2014	2	0.685129045236185	-0.137216545060196	-0.299659760240673	0.0252266701202808	0.141956069834725	0.10212907540924	0.181783064260211	0.00686921281467819	0.000412913312104966	-0.00120847388009249
"254a"	"25400000"	"Limetree Bay"	"atlantic"	17.82	-64.78	"USA"	1982	2016	3.07829887412664	1982	2016	1.82853566958698	0.152412207468645	0.588552043989029	0.187631767545855	0.989472320432202	0.01922433506006	0.0106748241670286	0.0277738459530914	0.041842715376089	1.90277027352997e-05	-0.000520272886792372
"770a"	"77000000"	"Corpus Cristi,TX"	"atlantic"	27.7	-97.22	"USA"	1983	2016	4.3899193548387	1983	2016	1.73522425316048	0.410395441067608	0.144846611126962	-0.18165049341634	0.471343715670264	0.124187581677178	0.0729403948542715	0.175434768500085	0.0277499679811478	0.000683665836300015	-0.00309662675527226
"218b"	"21800000"	"Funchal-B"	"atlantic"	32.73	-17.03	"Portugal"	1982	2013	2.68712518029304	1982	2013	1.90625	0.504509792980661	-0.409569943045289	-0.648606368638168	-0.17053351745241	0.0806262243410767	0.0539350884939511	0.107317360188202	0.0148741442840445	0.000185454736354818	-0.00152180132378218
"289a"	"28900000"	"Gibraltar-A"	"atlantic"	36.13	-5.35	"United Kingdom"	1961	1992	-0.26628025912036	1961	1992	1.71875	0.313145961031058	-0.0519801515596047	-0.355023135783595	0.251062832664385	0.0451763169854423	0.0270493974556454	0.0633032365152391	0.0239062956480652	8.55365700836429e-05	-0.00111886325015638
"259b"	"25900000"	"Bermuda-B"	"atlantic"	32.43	-64.73	"United Kingdom"	1985	2016	2.24801473598037	1985	2016	1.40625	0.340770222089307	-0.175415200915007	-0.476971757571069	0.126141355741055	0.0840481850106651	0.0490384873794116	0.119057882641919	0.0236723497782619	0.000319066007327478	-0.00225901250998673
"766a"	"76600000"	"Sabine Pass N,TX"	"atlantic"	29.85	-93.9	"USA"	1985	2016	6.10735551663735	1985	2016	1.9375	0.426693744470993	0.36939064339114	0.0870791589331713	0.651702127849109	0.0852039136311496	0.0541231458043003	0.116284681457999	0.0207472676337217	0.000251470645345082	-0.00107148089357679
